stage,variant,scope,cv_scheme,feature_set,n,n_pos,AUC,PR_AUC,CP16_single:xpr_fp_db_Recall_at_FPR_1pct,CP16_single:xpr_fp_db_Recall_at_FPR_5pct,CP16_single:xpr_fp_db_Recall_at_FPR_10pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:xpr_late_db_Recall_at_FPR_1pct,CP16_single:xpr_late_db_Recall_at_FPR_5pct,CP16_single:xpr_late_db_Recall_at_FPR_10pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:xpr_all_db_Recall_at_FPR_1pct,CP16_single:xpr_all_db_Recall_at_FPR_5pct,CP16_single:xpr_all_db_Recall_at_FPR_10pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_fp_Recall_at_FPR_1pct,CP16_single:s3_fp_Recall_at_FPR_5pct,CP16_single:s3_fp_Recall_at_FPR_10pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_late_Recall_at_FPR_1pct,CP16_single:s3_late_Recall_at_FPR_5pct,CP16_single:s3_late_Recall_at_FPR_10pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_all_Recall_at_FPR_1pct,CP16_single:s3_all_Recall_at_FPR_5pct,CP16_single:s3_all_Recall_at_FPR_10pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_1pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_5pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_10pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_1pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_5pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_10pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:f_r_fp_Recall_at_FPR_1pct,CP16_single:f_r_fp_Recall_at_FPR_5pct,CP16_single:f_r_fp_Recall_at_FPR_10pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:f_l_fp_Recall_at_FPR_1pct,CP16_single:f_l_fp_Recall_at_FPR_5pct,CP16_single:f_l_fp_Recall_at_FPR_10pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_1pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_5pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_10pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_1pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_5pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_10pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_80pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_90pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_95pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_1pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_5pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_10pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_80pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_90pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_95pct,CP16_single:gamma_delay_linear_Recall_at_FPR_1pct,CP16_single:gamma_delay_linear_Recall_at_FPR_5pct,CP16_single:gamma_delay_linear_Recall_at_FPR_10pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_80pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_90pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_95pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_1pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_5pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_10pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_80pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_90pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_95pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_1pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_5pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_10pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_80pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_90pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_95pct
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:xpr_late_db,300,138,0.5893272499552693,0.5919032079439734,,,,,,,0.08695652173913043,0.17391304347826086,0.21014492753623187,0.6975308641975309,0.9074074074074074,0.9197530864197531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:xpr_all_db,300,138,0.5093039899803185,0.49739636961131917,,,,,,,,,,,,,0.036231884057971016,0.07246376811594203,0.13043478260869565,0.8024691358024691,0.9320987654320988,0.9629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:s3_fp,300,138,0.44516013598139204,0.4525137721413142,,,,,,,,,,,,,,,,,,,0.014492753623188406,0.06521739130434782,0.07971014492753623,0.8827160493827161,0.9506172839506173,0.9814814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:s3_late,300,138,0.5904007872606907,0.5946033879267899,,,,,,,,,,,,,,,,,,,,,,,,,0.09420289855072464,0.18115942028985507,0.2318840579710145,0.7222222222222222,0.8827160493827161,0.9320987654320988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:s3_all,300,138,0.5125693326176418,0.5155807336601246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057971014492753624,0.08695652173913043,0.15217391304347827,0.7716049382716049,0.9259259259259259,0.9629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:delta_tau_l_given_r_s,300,138,0.603976561102165,0.6121549484279876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07246376811594203,0.2391304347826087,0.2898550724637681,0.7901234567901234,0.9197530864197531,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:delta_p_l_given_r_db,300,138,0.4837627482555018,0.47212748121687187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021739130434782608,0.07971014492753623,0.10869565217391304,0.8209876543209876,0.9382716049382716,0.9753086419753086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:f_r_fp,300,138,0.5333691179101808,0.46841990280969675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.021739130434782608,0.09420289855072464,0.7592592592592593,0.8765432098765432,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:f_l_fp,300,138,0.4673465736267668,0.44625095813797466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014492753623188406,0.057971014492753624,0.07246376811594203,0.7654320987654321,0.8950617283950617,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:delta_f_l_minus_r_fp,300,138,0.44565217391304346,0.4182323977116665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.036231884057971016,0.057971014492753624,0.8518518518518519,0.9320987654320988,0.9506172839506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:lambda_l_late_fraction,300,138,0.6343710860619074,0.6609900458836879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07246376811594203,0.2898550724637681,0.38405797101449274,0.7901234567901234,0.8827160493827161,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:gamma_anchor_linear,300,138,0.4904723564143854,0.4527919515326916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007246376811594203,0.014492753623188406,0.08695652173913043,0.845679012345679,0.9259259259259259,0.9753086419753086,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:gamma_delay_linear,300,138,0.5379316514582215,0.5097912659532758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036231884057971016,0.09420289855072464,0.12318840579710146,0.7530864197530864,0.8395061728395061,0.9320987654320988,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:cp_phase_slope_delay_s,300,138,0.5570764000715691,0.4910063855003373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.028985507246376812,0.08695652173913043,0.8148148148148148,0.9074074074074074,0.9629629629629629,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:cp_phase_residual_circvar,300,138,0.4102701735551977,0.4014019586947627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.036231884057971016,0.043478260869565216,0.8703703703703703,0.9506172839506173,0.9814814814814815
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:xpr_fp_db,300,164,0.6935078909612626,0.7927974660648832,0.3902439024390244,0.4146341463414634,0.4329268292682927,0.625,0.8529411764705882,0.9338235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:xpr_late_db,300,164,0.7290620516499283,0.8174481004604276,,,,,,,0.32926829268292684,0.43902439024390244,0.5060975609756098,0.6323529411764706,0.8308823529411765,0.8970588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:xpr_all_db,300,164,0.7149838593974175,0.8113119575622464,,,,,,,,,,,,,0.3719512195121951,0.43902439024390244,0.4817073170731707,0.6985294117647058,0.8529411764705882,0.9117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:s3_fp,300,164,0.6917144906743184,0.7919132238579663,,,,,,,,,,,,,,,,,,,0.3902439024390244,0.4146341463414634,0.4329268292682927,0.6397058823529411,0.8602941176470589,0.9191176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:s3_late,300,164,0.727178981348637,0.8165092284831437,,,,,,,,,,,,,,,,,,,,,,,,,0.3170731707317073,0.43902439024390244,0.5,0.6397058823529411,0.8455882352941176,0.9044117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:s3_all,300,164,0.7135491391678623,0.8108337668631346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36585365853658536,0.43902439024390244,0.4817073170731707,0.7058823529411765,0.8602941176470589,0.9338235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:delta_tau_l_given_r_s,300,164,0.4724937230989956,0.5858041042102855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07317073170731707,0.09146341463414634,0.14634146341463414,0.8970588235294118,0.9411764705882353,0.9779411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:delta_p_l_given_r_db,300,164,0.7192431850789096,0.8123678238296922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4024390243902439,0.4451219512195122,0.4634146341463415,0.6544117647058824,0.8602941176470589,0.9044117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:f_r_fp,300,164,0.4688845050215208,0.5066932734230285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024390243902439025,0.036585365853658534,0.8014705882352942,0.8676470588235294,0.9558823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:f_l_fp,300,164,0.7065997130559541,0.7793410754443393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3170731707317073,0.35365853658536583,0.36585365853658536,0.5441176470588235,0.6911764705882353,0.8161764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:delta_f_l_minus_r_fp,300,164,0.6679071018651364,0.7380711857102297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11585365853658537,0.2865853658536585,0.3353658536585366,0.6102941176470589,0.7794117647058824,0.8455882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:lambda_l_late_fraction,300,164,0.7285688665710186,0.7728937790013118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036585365853658534,0.23780487804878048,0.5,0.5147058823529411,0.8455882352941176,0.9852941176470589,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:gamma_anchor_linear,300,164,0.6450412482065997,0.6949950507011824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07317073170731707,0.09146341463414634,0.2804878048780488,0.6544117647058824,0.8235294117647058,0.9338235294117647,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:gamma_delay_linear,300,164,0.6485832137733142,0.7116423569282468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10365853658536585,0.25609756097560976,0.2865853658536585,0.6323529411764706,0.8014705882352942,0.9264705882352942,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:cp_phase_slope_delay_s,300,164,0.5837966284074606,0.7051240694591621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22560975609756098,0.2865853658536585,0.34146341463414637,0.75,0.8823529411764706,0.9338235294117647,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP16_single:cp_phase_residual_circvar,300,164,0.6105182926829268,0.6379321906807606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012195121951219513,0.09146341463414634,0.21951219512195122,0.6397058823529411,0.8014705882352942,0.8161764705882353
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:xpr_fp_db,530,67,0.999806582637568,0.998720152345151,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:xpr_late_db,530,67,0.992231069275652,0.9740661657454688,,,,,,,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.0021598272138228943,0.004319654427645789,0.004319654427645789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:xpr_all_db,530,67,0.9953579833016344,0.9845294719495147,,,,,,,,,,,,,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:s3_fp,530,67,0.9997421101834242,0.9982983921745996,,,,,,,,,,,,,,,,,,,0.9850746268656716,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:s3_late,530,67,0.9903936043325489,0.9717976170482236,,,,,,,,,,,,,,,,,,,,,,,,,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.0021598272138228943,0.004319654427645789,0.004319654427645789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:s3_all,530,67,0.9944231327165469,0.983154051971882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:delta_tau_l_given_r_s,530,67,0.5560587988781792,0.33070609656125266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1791044776119403,0.23880597014925373,0.2537313432835821,0.896328293736501,0.9611231101511879,0.9870410367170627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:delta_p_l_given_r_db,530,67,0.9933271009960994,0.9821600010802235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552238805970149,0.9701492537313433,0.9850746268656716,0.0,0.0,0.0021598272138228943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:f_r_fp,530,67,0.52722349376229,0.13450724077373485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.014925373134328358,0.08955223880597014,0.7732181425485961,0.9092872570194385,0.9352051835853131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:f_l_fp,530,67,0.9196995583636891,0.826554209808707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746268656716418,0.7611940298507462,0.7611940298507462,0.2267818574514039,0.326133909287257,0.41252699784017277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:delta_f_l_minus_r_fp,530,67,0.8803713613358692,0.6164289023541648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2537313432835821,0.5223880597014925,0.6567164179104478,0.16630669546436286,0.38660907127429806,0.5334773218142549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:lambda_l_late_fraction,530,67,0.9555462428677346,0.7545628696129771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19402985074626866,0.9701492537313433,0.9701492537313433,0.028077753779697623,0.038876889848812095,0.04103671706263499,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:gamma_anchor_linear,530,67,0.9598658972953805,0.7841848263705213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3283582089552239,0.7761194029850746,0.7910447761194029,0.12311015118790497,0.12958963282937366,0.13390928725701945,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:gamma_delay_linear,530,67,0.9517423680732408,0.6632975423276095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16417910447761194,0.3880597014925373,0.9701492537313433,0.06695464362850972,0.07127429805615551,0.0755939524838013,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:cp_phase_slope_delay_s,530,67,0.8484252603075335,0.6583135135827738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3880597014925373,0.6567164179104478,0.7164179104477612,0.31533477321814257,0.6047516198704104,0.7602591792656588,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP16_single:cp_phase_residual_circvar,530,67,0.6773798394635892,0.2334995049069271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04477611940298507,0.08955223880597014,0.26865671641791045,0.572354211663067,0.7926565874730022,0.9438444924406048
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:xpr_fp_db,833,370,0.5316443873679295,0.4633400625339053,0.013513513513513514,0.021621621621621623,0.11621621621621622,0.7710583153347732,0.8833693304535637,0.9503239740820735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:xpr_late_db,833,370,0.5637440896620163,0.5182043942259889,,,,,,,0.032432432432432434,0.0918918918918919,0.17567567567567569,0.7451403887688985,0.8444924406047516,0.9114470842332614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:xpr_all_db,833,370,0.5111143540949157,0.4601319030105408,,,,,,,,,,,,,0.010810810810810811,0.07297297297297298,0.12972972972972974,0.796976241900648,0.8768898488120951,0.9200863930885529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:s3_fp,833,370,0.5266651100344405,0.4636118888771056,,,,,,,,,,,,,,,,,,,0.008108108108108109,0.04054054054054054,0.10540540540540541,0.7602591792656588,0.8833693304535637,0.9546436285097192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
